FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
19185,0.167,42006,570,1905,6392,0.299212598,9,0.5386
19187,0.163,43490,3682,18257,36983,0.201676069,5,0.4225
19189,0.104,50703,1124,4337,10593,0.259165322,7,0.4183
19191,0.094,55984,2388,10261,20728,0.232725855,7,0.32475
19193,0.152,45641,9302,52728,102314,0.176414808,3,0.39635
19195,0.11,50286,562,2329,7605,0.241305281,9,0.36245
19197,0.12,50108,2026,5831,12883,0.347453267,7,0.3387
20001,0.182,39196,2240,5961,12903,0.375775877,7,0.3682
20003,0.143,45368,304,2024,7880,0.150197628,6,0.4348
20005,0.174,44199,1723,5923,16509,0.290899882,6,0.37055
20007,0.124,51676,525,1821,4878,0.28830313,9,0.4213
20009,0.178,46942,3500,13566,27262,0.257997936,7,0.28045
20011,0.184,38430,1648,6238,14774,0.264187239,6,0.38525
20013,0.173,45781,1072,5073,9804,0.211314804,6,0.4921
20015,0.113,60123,3200,18627,66077,0.171793633,2,0.3174
20017,0.132,47025,170,688,2673,0.247093023,9,0.33245
20019,0.164,39120,160,775,3473,0.206451613,8,0.3945
20021,0.174,40686,1937,5854,20769,0.330884865,6,0.4115
20023,0.115,41797,145,859,2694,0.168800931,9,0.4027
20025,0.13,47650,133,729,2120,0.182441701,9,0.3903
20027,0.109,53131,598,3151,8338,0.189781022,6,0.4414
20029,0.14,42697,486,3570,9348,0.136134454,7,0.46295
20031,0.109,55705,548,4443,8440,0.123340086,6,0.3704
20033,0.114,45353,107,677,1945,0.158050222,9,0.4024
20035,0.15,45180,4054,14229,35911,0.284911097,4,0.377
20037,0.208,38491,3001,16890,39327,0.1776791,4,0.4354
20039,0.139,41434,135,964,2890,0.140041494,9,0.46775
20041,0.111,47493,1892,6648,19354,0.284596871,7,0.3867
20043,0.15,47599,501,2265,7833,0.221192053,3,0.3878
20045,0.194,49246,5497,47570,116430,0.115556023,3,0.5139
20047,0.105,49256,290,989,3022,0.29322548,9,0.42235
20049,0.174,36471,53,656,2699,0.080792683,8,0.5839
20051,0.13,49508,2461,15820,29027,0.155562579,5,0.4369
20053,0.124,46961,554,2975,6365,0.186218487,7,0.39245
20055,0.188,48609,5562,18568,37048,0.299547609,5,0.4184
20057,0.15,51144,6977,17521,34667,0.398207865,5,0.3386
20059,0.133,50745,1481,9176,25567,0.161399303,6,0.288
20061,0.139,41193,668,13418,36682,0.049783872,4,0.427
20063,0.104,50886,259,1231,2710,0.21039805,9,0.3602
20065,0.12,45341,231,991,2553,0.233097881,9,0.3476
20067,0.109,60279,1078,3388,7758,0.318181818,7,0.4211
20069,0.083,58543,826,3172,6078,0.260403531,9,0.3865
20071,0.108,52795,95,687,1302,0.138282387,9,0.3098
20073,0.169,39732,409,1722,6308,0.237514518,6,0.4097
20075,0.128,47709,571,1256,2590,0.454617834,9,0.49805
20077,0.129,50525,554,2436,5821,0.227422003,8,0.4063
20079,0.128,55074,4527,14001,34670,0.323334048,2,0.3938
20081,0.107,59596,869,1865,4076,0.465951743,9,0.3849
20083,0.088,52394,112,545,1911,0.205504587,9,0.3779
20085,0.103,53796,418,4150,13456,0.100722892,3,0.3618
20087,0.094,56927,1088,3645,18863,0.298491084,3,0.3063
20089,0.135,44101,74,763,3038,0.096985583,9,0.4092
20091,0.066,76104,30883,328048,573024,0.094141711,1,0.1984
20093,0.122,53484,274,1330,3944,0.206015038,9,0.3841
20095,0.112,53378,765,2515,7704,0.30417495,2,0.3559
20097,0.128,46318,93,1155,2525,0.080519481,9,0.4556
20099,0.183,40822,2339,9239,20852,0.253165927,7,0.41715
20101,0.109,53739,134,685,1685,0.195620438,9,0.3625
20103,0.109,65549,2050,20415,78658,0.100416361,1,0.3561
20105,0.127,44896,100,939,3158,0.106496273,9,0.34085
20107,0.148,44520,414,2098,9502,0.197330791,1,0.50045
20109,0.097,49852,67,1289,2784,0.051978278,9,0.3724
20111,0.18,43038,3206,14488,33201,0.221286582,4,0.53575
20113,0.088,57878,5657,14715,29134,0.384437649,7,0.396
20115,0.119,47723,623,3551,12221,0.175443537,6,0.37915
20117,0.111,47901,1599,4744,9990,0.337057336,6,0.4118
20119,0.117,53903,368,1601,4353,0.22985634,9,0.41745
20121,0.095,63924,1344,8022,32817,0.167539267,1,0.29245
20123,0.112,48645,806,3425,6271,0.235328467,7,0.3271
20125,0.18,42221,3858,16573,33957,0.23278827,5,0.3959
20127,0.125,44774,280,1464,5678,0.191256831,8,0.33905
20129,0.111,55378,138,1050,3058,0.131428571,9,0.4148
20131,0.099,54149,1630,5365,10162,0.303821062,6,0.355
20133,0.177,41527,1626,6267,16396,0.259454284,7,0.4428
20135,0.1,51923,353,1338,3089,0.263826607,9,0.2834
20137,0.135,44846,419,2607,5528,0.160721135,7,0.4245
20139,0.129,52749,306,2871,15991,0.106583072,3,0.3822
20141,0.129,38848,151,1382,3772,0.109261939,9,0.4442
20143,0.104,52744,239,1376,6032,0.17369186,9,0.33905
20145,0.139,47351,506,3257,6849,0.155357691,7,0.3964
20147,0.114,45856,512,2457,5492,0.208384208,7,0.3481
20149,0.1,65373,3180,9419,22799,0.337615458,3,0.3333
20151,0.103,54701,1071,4951,9775,0.216319935,7,0.4058
20153,0.118,44932,145,899,2565,0.161290323,9,0.4162
20155,0.158,46533,5034,27327,63737,0.184213415,4,0.426
20157,0.127,42381,409,1974,4776,0.207193516,9,0.3262
20159,0.147,49152,1001,3903,9986,0.256469383,7,0.4265
20161,0.202,46468,2265,28829,74698,0.078566721,3,0.43065
20163,0.12,48383,372,2045,5173,0.18190709,9,0.4069
20165,0.121,43083,404,1166,3171,0.346483705,9,0.42185
20167,0.133,45443,864,2895,6989,0.298445596,7,0.4072
20169,0.13,48460,6540,29622,55514,0.220781851,5,0.3846
20171,0.083,56032,592,2164,4985,0.273567468,7,0.30985
20173,0.147,51175,59284,245011,508666,0.241964646,2,0.449
20175,0.157,47381,4846,12265,23299,0.395108031,5,0.477
20177,0.15,52795,11241,97000,178509,0.115886598,3,0.4512
20179,0.109,52300,193,960,2535,0.201041667,9,0.3885
20181,0.162,43100,186,2557,6064,0.072741494,7,0.4074
20183,0.135,41303,174,1329,3725,0.130925508,9,0.4615
20185,0.141,45945,253,1311,4293,0.192982456,9,0.4361
20187,0.115,56591,87,744,2125,0.116935484,9,0.3569
20189,0.097,59773,861,2359,5812,0.364985163,7,0.2945
20191,0.133,52476,1404,7104,23471,0.197635135,2,0.38985
20193,0.113,50639,591,3940,7850,0.15,7,0.4343
20195,0.099,46859,228,1279,2908,0.178264269,9,0.3252
20197,0.096,59160,304,1336,6972,0.22754491,3,0.29475
20199,0.12,49109,98,532,1509,0.184210526,9,0.34035
20201,0.108,43264,445,2027,5602,0.21953626,9,0.37575
20203,0.115,53447,247,787,2170,0.313850064,9,0.4403
20205,0.167,39764,1365,3594,8989,0.379799666,7,0.3926
20207,0.184,35502,112,691,3168,0.162083936,9,0.52835
20209,0.244,37087,14727,86398,161855,0.170455335,1,0.619
21001,0.263,31558,591,4618,19210,0.127977479,7,0.4299
21003,0.19,39801,905,4052,20405,0.223346496,3,0.425
21005,0.113,54331,1153,4384,21858,0.263001825,6,0.3583
21007,0.168,44732,845,2176,8217,0.388327206,9,0.3483
21009,0.195,37666,3924,16316,43126,0.240500123,6,0.44945
21011,0.227,34126,373,1757,12173,0.212293682,8,0.4918
21013,0.335,24868,1772,8631,27750,0.205306453,7,0.5274
21015,0.08,66939,14201,78199,125735,0.181600788,1,0.2939
21017,0.192,42812,2296,6665,19988,0.344486122,2,0.52245
21019,0.231,40224,4492,25958,48795,0.173048771,2,0.3889
21021,0.175,41538,2314,13467,29809,0.17182743,7,0.3897
21023,0.186,41910,443,1359,8389,0.325974982,1,0.5515
21025,0.33,28647,92,3178,13425,0.028949025,7,0.561
21027,0.192,41547,589,3455,19897,0.170477569,8,0.38135
21029,0.123,54924,4197,21546,78022,0.194792537,1,0.3404
21031,0.206,35219,965,2756,12843,0.350145138,3,0.4613
21033,0.182,42640,1020,4093,12780,0.249205961,7,0.36935
21035,0.202,37705,3211,16275,38282,0.197296467,7,0.3468
21037,0.132,52349,3814,28552,91490,0.133580835,1,0.3506
21039,0.17,40701,198,1012,4988,0.195652174,9,0.4962
21041,0.204,43615,2676,6280,10758,0.42611465,6,0.394
21043,0.239,34991,1024,5595,27318,0.183020554,6,0.4231
21045,0.306,29344,1269,3616,15837,0.350940265,9,0.50805
21047,0.216,36736,6358,31653,73962,0.200865637,2,0.4483
21049,0.16,49012,3402,13777,35681,0.246933295,2,0.40695
21051,0.382,25215,184,3936,21162,0.046747967,7,0.5391
21053,0.257,28341,1724,3856,10156,0.447095436,9,0.5875
21055,0.203,38338,386,1882,9202,0.205100956,7,0.4031
21057,0.278,29067,335,1658,6741,0.202050663,9,0.4765
21059,0.15,43390,7729,44390,98416,0.174115792,3,0.3485
21061,0.199,38544,168,1505,12043,0.111627907,3,0.5081
21063,0.324,30556,18,881,7638,0.020431328,9,0.5547
21065,0.298,30333,342,2348,14420,0.145655877,6,0.4786
21067,0.198,48552,21649,184389,310725,0.11740939,2,0.41685
21069,0.193,35878,549,3048,14498,0.18011811,7,0.4591
21071,0.311,30127,1462,11105,38139,0.131652409,7,0.5301
21073,0.129,49400,3491,31492,49963,0.11085355,4,0.4414
21075,0.312,30671,420,2254,6265,0.186335404,9,0.378
21077,0.167,45483,570,2450,8564,0.232653061,1,0.52225
21079,0.18,43647,466,2112,16906,0.220643939,6,0.3803
21081,0.169,46226,702,4875,24831,0.144,1,0.3949
21083,0.177,39247,2436,10770,37577,0.226183844,7,0.3844
21085,0.217,35726,2078,7506,26155,0.276845191,6,0.3849
21087,0.215,33640,104,1711,11043,0.060783168,8,0.3539
21089,0.164,42452,852,7628,36282,0.11169376,2,0.3198
21091,0.138,50358,3162,4365,8722,0.724398625,3,0.3843
21093,0.143,50407,7208,45340,108610,0.158976621,3,0.34575
21095,0.342,26351,1121,6750,28098,0.166074074,7,0.45
21097,0.185,41406,1377,4608,18635,0.298828125,6,0.4285
21099,0.23,38038,2338,4761,18550,0.491073304,8,0.42035
21101,0.181,43040,5700,19841,46387,0.287283907,2,0.38115
21103,0.183,43799,619,2672,15538,0.231661677,1,0.46505
21105,0.184,41588,274,1084,4710,0.252767528,9,0.4737
21107,0.169,42477,3990,17746,46341,0.2248394,5,0.3938
21109,0.268,29090,161,1788,13340,0.090044743,9,0.52795
21111,0.168,48264,64376,440249,760703,0.14622634,1,0.401
21113,0.147,51227,3999,15693,51008,0.254826993,2,0.5083
21115,0.256,34271,501,5762,23283,0.086948976,7,0.4587
21117,0.155,54728,7690,63535,163463,0.12103565,1,0.41095
21119,0.337,27709,365,2557,15955,0.142745405,9,0.4362
21121,0.349,26048,671,8389,31735,0.079985696,7,0.5776
21123,0.18,40312,700,2619,14171,0.267277587,3,0.40975
21125,0.247,34678,5325,24493,60048,0.217409056,5,0.3864
21127,0.259,32835,227,3226,15880,0.070365778,6,0.41155
21129,0.35,25473,87,1709,6774,0.050906963,9,0.4749
21131,0.33,27777,225,1740,10892,0.129310345,9,0.46745
21133,0.301,28574,626,4605,23417,0.135939197,9,0.3957
21135,0.344,30217,503,1977,13760,0.254425898,8,0.4667
21137,0.276,35368,754,3980,24464,0.189447236,7,0.356
21139,0.141,42892,1199,3030,9361,0.395709571,9,0.314
21141,0.169,41150,3367,8227,26815,0.409262185,6,0.4205
21143,0.154,43067,172,2286,8379,0.075240595,9,0.2993
21145,0.175,41216,3931,37930,65324,0.103638281,5,0.3843
21147,0.47,24265,265,2646,17892,0.100151172,9,0.61195
21149,0.169,42288,464,1889,9466,0.24563261,3,0.4291
21151,0.197,44358,6630,34007,87218,0.194959861,4,0.413
21153,0.302,29421,285,2014,12970,0.141509434,9,0.47585
21155,0.218,39089,3642,7912,19101,0.460313448,7,0.4037
21157,0.131,45596,3939,10884,31072,0.361907387,7,0.4001
21159,0.406,27484,470,2704,12554,0.173816568,9,0.51735
21161,0.186,40260,2124,9039,17122,0.234981746,6,0.4386
21163,0.126,52377,869,4181,29189,0.207845013,3,0.35905
21165,0.271,30828,131,859,6295,0.15250291,9,0.5436
21167,0.176,43945,2440,6217,21431,0.392472253,6,0.3789
21169,0.252,30460,599,1765,10009,0.339376771,9,0.39445
21171,0.262,30172,778,2996,10672,0.259679573,8,0.4363
21173,0.208,41139,4290,10709,27391,0.400597628,6,0.41635
21175,0.304,30872,701,2976,13382,0.235551075,9,0.3968
21177,0.216,38916,2636,9361,31254,0.281593847,6,0.384
21179,0.127,54540,5193,14622,44820,0.355149774,6,0.3756
21181,0.194,37061,75,845,7075,0.088757396,8,0.30535
21183,0.197,38261,2956,7215,24064,0.40970201,6,0.3761
21185,0.055,92097,2225,14428,64029,0.154214028,1,0.1297
21187,0.174,43626,365,1655,10638,0.220543807,8,0.3158
21189,0.451,23047,23,650,4505,0.035384615,9,0.6398
21191,0.156,47023,576,2317,14460,0.248597324,1,0.4503
21193,0.275,31265,1568,12338,27713,0.127087048,7,0.5047
21195,0.274,32666,3845,21874,63033,0.175779464,7,0.40405
21197,0.267,32783,361,2518,12382,0.143367752,6,0.4194
21199,0.26,32767,4300,25220,63837,0.170499603,5,0.4113
21201,0.23,37281,0,274,2199,0,8,0.4585
21203,0.241,33789,215,3524,16832,0.061010216,7,0.4593
21205,0.234,37287,1165,9882,24264,0.117891115,7,0.4156
21207,0.263,33623,1933,5778,17770,0.334544825,9,0.42855
21209,0.109,61989,10269,24507,51308,0.419023136,2,0.3241
21211,0.128,57447,4705,15015,44894,0.313353313,1,0.38575
21213,0.15,45269,3412,8617,17855,0.395961472,6,0.35155
21215,0.088,67437,137,1812,17736,0.075607064,1,0.216
21217,0.267,34633,1427,11009,25378,0.129621219,7,0.4597
21219,0.193,40002,499,2264,12466,0.22040636,8,0.3253
21221,0.158,44676,785,3326,14142,0.236019242,2,0.3235
21223,0.162,46708,68,1035,8732,0.065700483,1,0.3911
21225,0.189,44119,2262,5732,15168,0.394626657,6,0.4156
21227,0.183,48925,11452,60044,120651,0.1907268,3,0.46535
21229,0.197,39983,1246,3247,11994,0.383738836,9,0.338
21231,0.262,30619,1627,5015,20462,0.32442672,7,0.4745
21233,0.173,43024,1424,3532,13234,0.403171008,8,0.4145
21235,0.298,31086,1379,11654,35743,0.118328471,7,0.4578
21237,0.362,25768,64,1261,7237,0.05075337,9,0.5862
21239,0.112,57067,3151,8804,25591,0.357905498,2,0.32715
22001,0.22,40269,2998,14742,62562,0.203364537,2,0.3891
22003,0.225,36852,750,7895,25644,0.094996833,6,0.40125
22005,0.137,67299,13014,41711,117291,0.312004028,2,0.30455
22007,0.178,46317,1380,4452,23028,0.309973046,6,0.3897
22009,0.255,34022,1252,10861,41147,0.115274837,6,0.49025
22011,0.189,43918,1955,8662,36216,0.225698453,6,0.3756
22013,0.274,33134,1791,4467,13771,0.400940228,6,0.4648
22015,0.143,51138,5633,44319,124894,0.127101243,2,0.3412
22017,0.241,39812,14374,115435,252747,0.124520293,2,0.4612
22019,0.184,45979,20544,88302,196815,0.232656112,3,0.4229
22021,0.233,36350,0,2466,9923,0,8,0.3938
22023,0.122,59300,4236,6040,6697,0.701324503,3,0.2694
22025,0.233,34116,313,2281,10172,0.137220517,9,0.44095
22027,0.282,35385,792,3636,16371,0.217821782,6,0.505
22029,0.309,31835,678,5820,20413,0.116494845,7,0.4053
22031,0.235,40642,2314,6836,27005,0.338502048,2,0.49455
22033,0.184,46831,47060,268466,445864,0.175292216,2,0.4462
22035,0.43,25402,335,1856,7454,0.18049569,7,0.7357
22037,0.204,41651,572,4760,19806,0.120168067,2,0.5625
22039,0.241,32615,1192,8315,33758,0.143355382,6,0.4211
22041,0.29,32318,625,4785,20460,0.13061651,7,0.3319
22043,0.228,40668,640,3505,22400,0.182596291,3,0.37
22045,0.194,45226,11413,32709,73889,0.348925372,2,0.35435
22047,0.199,47377,6340,14458,33090,0.438511551,2,0.38625
22049,0.246,37130,1125,3813,15968,0.295043273,6,0.3651
22051,0.158,47024,23861,193207,434858,0.123499666,1,0.3676
22053,0.217,37968,1347,8881,31424,0.151672109,6,0.3708
22055,0.151,51340,32832,141722,235656,0.231664809,2,0.3912
22057,0.176,47382,7140,40745,97750,0.175236225,3,0.4384
22059,0.18,44139,830,4621,14874,0.179614802,6,0.33745
22061,0.297,32889,2304,17566,47409,0.131162473,4,0.4344
22063,0.123,58818,4783,24305,135695,0.196790784,2,0.36215
22065,0.414,26732,257,3297,11805,0.077949651,7,0.5483
22067,0.294,30636,1203,7113,26732,0.169126951,6,0.4951
22069,0.311,34522,2678,13171,39275,0.203325488,6,0.4851
22071,0.279,35468,12370,187554,384355,0.065954338,1,0.5313
22073,0.236,40877,8944,70260,156504,0.127298605,3,0.3984
22075,0.16,51304,4596,14911,23397,0.308228824,1,0.39785
22077,0.183,44469,1044,5154,22320,0.202561118,2,0.47675
22079,0.198,40406,8659,58095,132461,0.149048972,3,0.3607
22081,0.253,33322,578,2584,8688,0.223684211,8,0.47145
22083,0.249,36666,1091,6575,20715,0.165931559,6,0.375
22085,0.212,39561,1392,5252,24073,0.265041889,6,0.3964
22087,0.179,45615,2343,10456,44455,0.224081867,1,0.44235
22089,0.121,60751,8414,25552,52779,0.329289292,1,0.29395
22091,0.24,35004,317,1427,10612,0.222144359,2,0.5835
22093,0.161,47477,3088,7951,21554,0.38837882,1,0.32895
22095,0.208,47225,4625,14393,43797,0.321336761,1,0.419
22097,0.301,32683,3274,24345,83823,0.134483467,4,0.4562
22099,0.18,46713,4393,13570,53321,0.323728814,2,0.4304
22101,0.218,42075,9347,27072,53234,0.34526448,4,0.38885
22103,0.112,63441,10372,83204,246026,0.124657468,1,0.28445
22105,0.225,39927,4023,41521,127024,0.09689073,3,0.4405
22107,0.32,27522,0,1094,4797,0,9,0.5596
22109,0.209,49044,16388,57872,113645,0.283176666,3,0.3999
22111,0.22,38998,1775,4862,22478,0.3650761,3,0.4076
22113,0.183,45331,3710,14118,59537,0.262785097,2,0.4101
22115,0.139,46682,1320,13460,52161,0.098068351,5,0.31645
22117,0.291,29749,1866,10222,46242,0.182547447,6,0.41805
22119,0.222,36003,2995,12251,40305,0.244469839,2,0.4159
22121,0.205,51550,5454,12930,25128,0.421809745,2,0.47395
22123,0.225,33959,461,2432,11501,0.189555921,9,0.4519
22125,0.24,53679,676,5136,15349,0.131619938,2,0.387
22127,0.268,36644,1245,4979,14736,0.250050211,6,0.4285
23001,0.154,46701,7704,48507,107408,0.158822438,3,0.3337
23003,0.201,36066,4915,27428,69490,0.179196442,7,0.41315
23005,0.108,61436,17503,173349,288258,0.10096972,2,0.3758
23007,0.158,41035,2157,10691,30203,0.201758488,6,0.3847
23009,0.129,45807,3218,21951,54550,0.146599244,6,0.42205
23011,0.138,45556,5057,59083,121167,0.085591456,4,0.3506
23013,0.139,50002,2943,17006,39785,0.173056568,7,0.3798
23015,0.117,47905,1606,11045,34182,0.145405161,8,0.3304
23017,0.161,40120,3588,16775,57291,0.213889717,6,0.38095
23019,0.18,42728,6550,69232,153500,0.094609429,3,0.4218
23021,0.203,36994,1382,5499,17021,0.251318422,8,0.4846
23023,0.105,55630,6476,15161,35086,0.427148605,2,0.3445
23025,0.173,39001,5253,17154,51258,0.306225953,6,0.4483
23027,0.15,46598,1827,11208,39000,0.163008565,6,0.3743
23029,0.185,38057,1675,10000,31834,0.1675,7,0.4706
23031,0.112,55482,9918,67437,200686,0.147070599,2,0.35225
24001,0.185,39808,3662,29147,73045,0.125639002,3,0.57915
24003,0.067,86654,27222,255373,559966,0.106597017,1,0.2387
24005,0.098,67766,37262,364651,826518,0.102185377,1,0.3299
24009,0.072,92446,2495,21732,90601,0.114807657,1,0.2132
24011,0.16,49573,2153,9254,32524,0.232656149,6,0.4159
24013,0.059,84500,9747,56465,167700,0.172620207,1,0.2197
24015,0.106,62198,6293,30643,102180,0.20536501,1,0.3514
24017,0.072,86703,4186,41225,154567,0.101540327,1,0.2327
24019,0.175,42279,3013,11064,32537,0.272324657,6,0.5134
24021,0.065,83698,14263,95257,243569,0.149731778,1,0.2625
24023,0.124,47441,2300,11621,29658,0.197917563,6,0.4747
24025,0.08,79403,10053,88149,249839,0.114045537,1,0.2478
24027,0.061,106871,18033,159886,308151,0.11278661,1,0.13815
24029,0.138,53288,1464,7694,19793,0.190278139,6,0.4317
24031,0.072,97279,35322,455820,1027780,0.077491115,1,0.2316
24033,0.103,71904,31493,303015,900647,0.103932149,1,0.3509
24035,0.075,80650,2423,14094,48727,0.171917128,1,0.27225
24037,0.086,84686,2358,42580,110483,0.055378112,3,0.26155
24039,0.255,38376,691,6705,25653,0.10305742,2,0.5617
24041,0.117,54836,2051,18680,37569,0.109796574,6,0.33035
24043,0.138,54606,9123,66772,149459,0.136629126,2,0.4103
24045,0.169,51927,5760,44080,101538,0.130671506,2,0.4756
24047,0.119,55691,1754,23610,51438,0.074290555,2,0.393
24510,0.233,41895,21477,331750,623353,0.064738508,1,0.6496
25001,0.089,64150,7577,93599,214858,0.08095172,3,0.3616
25003,0.13,49890,7327,61017,128633,0.120081289,3,0.4426
25005,0.124,57732,34986,218672,555071,0.159993049,1,0.3283
25007,0.09,61259,903,8431,17283,0.107104733,7,0.3833
25009,0.107,70074,53229,313446,770391,0.169818725,1,0.3383
25011,0.12,53953,4999,25926,70965,0.192818021,4,0.4531
25013,0.177,49072,26330,200460,469033,0.1313479,2,0.5204
25015,0.15,57737,4774,61337,161043,0.077832304,2,0.3782
25017,0.089,84026,111293,854203,1569953,0.130288702,1,0.2765
25019,0.071,82596,909,6858,10765,0.132545932,7,0.3276
25021,0.065,90039,39914,336770,692143,0.118520058,1,0.2581
25023,0.085,74576,21858,182095,506937,0.120036245,1,0.2846
25025,0.215,54280,20932,621711,768537,0.033668376,1,0.5317
25027,0.115,65217,48233,328389,814299,0.146877636,2,0.3458
26001,0.175,36377,324,1670,10439,0.194011976,9,0.41175
26003,0.155,45308,567,2466,9424,0.229927007,7,0.37065
26005,0.114,54232,15242,36626,113778,0.41615246,4,0.34295
26007,0.168,38121,2064,11009,28932,0.187482968,7,0.3741
26009,0.13,45743,1301,5071,23244,0.256556892,9,0.3333
26011,0.199,36460,839,4382,15324,0.191465084,8,0.3913
26013,0.158,41624,703,3520,8623,0.199715909,9,0.34865
26015,0.102,57235,3609,11449,59283,0.315224037,2,0.3622
26017,0.168,46061,5230,35528,106232,0.147207836,3,0.3571
26019,0.118,48846,724,4046,17511,0.178942165,9,0.3648
26021,0.177,44145,15602,60312,155439,0.258688155,3,0.3564
26023,0.152,46371,2891,12988,43669,0.222590083,6,0.36
26025,0.154,45916,12530,55410,134976,0.226132467,3,0.364
26027,0.148,48030,2529,8656,51813,0.292167283,2,0.35515
26029,0.126,47991,2851,10004,26167,0.284986006,7,0.3484
26031,0.161,41930,853,6398,25681,0.133322913,7,0.3696
26033,0.199,38989,847,12701,38256,0.066687662,7,0.3822
26035,0.245,34655,1204,6482,30703,0.18574514,6,0.4692
26037,0.1,60650,4191,15540,77370,0.26969112,2,0.30135
26039,0.165,41101,564,3738,13756,0.150882825,7,0.3744
26041,0.148,43338,2995,13605,36573,0.220139655,5,0.36615
26043,0.144,45174,4329,14008,25929,0.309037693,7,0.3842
26045,0.098,57088,4754,35976,108679,0.132143651,2,0.29835
26047,0.116,50191,2313,17848,33184,0.129594352,7,0.3798
26049,0.215,41787,16492,132773,412813,0.124212001,2,0.382
26051,0.185,39721,894,3999,25460,0.223555889,6,0.41195
26053,0.209,33600,958,5508,15678,0.173928831,7,0.4196
26055,0.097,55592,7733,47248,90869,0.163668303,5,0.359
26057,0.185,43509,3011,12878,41607,0.233809598,6,0.3697
26059,0.166,44780,4198,12063,45955,0.3480063,6,0.3756
26061,0.187,39126,1571,11606,36483,0.13536102,5,0.4332
26063,0.141,41678,3008,10994,32056,0.273603784,7,0.3545
26065,0.201,45840,18044,149788,284058,0.120463589,2,0.4381
26067,0.152,48681,5802,20227,64292,0.286844317,4,0.37365
26069,0.19,37122,1317,7628,25419,0.172653382,7,0.3822
26071,0.173,35961,616,3586,11350,0.171779141,7,0.35595
26073,0.283,42431,5195,29129,70059,0.178344605,4,0.4242
26075,0.154,46670,11283,56188,159597,0.200808002,3,0.3453
26077,0.189,46283,23017,112686,258994,0.204257849,2,0.416
26079,0.174,40709,1111,3904,17380,0.284579918,7,0.4051
26081,0.153,53342,77919,356367,630227,0.218648191,2,0.3618
26083,0.127,40411,27,412,2215,0.065533981,9,0.09475
26085,0.292,30990,135,1427,11331,0.094604064,9,0.4814
26087,0.111,51510,6098,20785,88237,0.293384652,1,0.31815
26089,0.089,60622,1208,6214,21834,0.194399743,9,0.3418
26091,0.145,48194,6752,27405,98696,0.246378398,4,0.3273
26093,0.061,74341,10962,54164,185727,0.202385348,1,0.2763
26095,0.206,37590,211,1877,6435,0.112413426,7,0.3683
26097,0.154,39359,464,4421,11066,0.10495363,7,0.3866
26099,0.123,54865,84068,306863,861804,0.273959389,1,0.3411
26101,0.166,37477,1069,6797,24409,0.157275269,7,0.3821
26103,0.154,44735,3716,26906,67761,0.138110459,5,0.3797
26105,0.163,42896,2898,10643,28761,0.272291647,7,0.3819
26107,0.23,41572,1953,12570,43204,0.155369928,6,0.4145
26109,0.145,42191,2357,7446,23574,0.316545796,7,0.3382
26111,0.119,51629,8573,36489,83459,0.234947518,3,0.347
26113,0.161,40455,1237,3150,15011,0.392698413,9,0.3797
26115,0.104,57719,7839,40681,149936,0.192694378,3,0.2995
26117,0.204,41554,3542,15206,62867,0.232934368,2,0.39105
26119,0.157,37961,452,1920,9293,0.235416667,9,0.4194
26121,0.2,42588,15351,61477,172281,0.249703141,3,0.34265
26123,0.21,41588,3173,11407,47920,0.278162532,6,0.4173
26125,0.1,69378,84040,691373,1238718,0.121555224,1,0.2307
26127,0.201,41166,2518,7079,26175,0.355699958,6,0.4051
26129,0.214,35968,685,6005,21024,0.114071607,9,0.3987
26131,0.178,35387,107,1365,6173,0.078388278,9,0.3684
26133,0.204,40235,2395,5703,23151,0.41995441,9,0.3858
26135,0.205,33975,490,1595,8353,0.307210031,9,0.4825
26137,0.132,44693,1659,9554,24134,0.173644547,7,0.32575
26139,0.091,60577,44619,115679,276963,0.385713915,2,0.3074
26141,0.161,39420,623,3063,12998,0.203395364,7,0.3649
26143,0.207,35002,805,5280,23932,0.152462121,7,0.4787
26145,0.174,44548,14539,83081,195252,0.174997894,3,0.3814
26147,0.138,50303,9371,43901,160107,0.213457552,1,0.3722
26149,0.185,43687,10062,22398,61035,0.449236539,4,0.3694
26151,0.147,42081,2994,10861,41667,0.275665224,6,0.34995
26153,0.176,39539,541,2685,8162,0.201489758,7,0.3913
26155,0.153,47882,2550,16125,68839,0.158139535,4,0.3169
26157,0.156,43186,2466,11656,53991,0.211564859,6,0.3475
26159,0.165,46715,4944,21322,75193,0.231873183,2,0.4304
26161,0.143,62861,17787,198661,358980,0.089534433,2,0.3729
26163,0.241,41434,103252,690608,1764919,0.149508839,1,0.51675
26165,0.19,39807,3436,13007,32898,0.264165449,7,0.40035
27001,0.149,40676,464,3732,15689,0.124330118,8,0.4929
27003,0.076,70868,30257,116729,341581,0.259207224,1,0.3101
27005,0.146,51116,3062,13857,33327,0.22097135,6,0.41445
27007,0.185,43706,2155,18771,45667,0.114804752,7,0.4397
27009,0.136,52531,5619,17274,39440,0.325286558,3,0.3058
27011,0.128,46495,256,1758,5121,0.145620023,9,0.425
27013,0.179,49513,6072,38051,65460,0.159575307,3,0.4345
27015,0.089,52272,3888,13523,25295,0.287510168,6,0.3584
27017,0.121,53291,2610,13668,35457,0.19095698,2,0.3434
