MECS_NAICS_dummies,Northeast_Net_electricity_Under 50,Northeast_Net_electricity_50-99,Northeast_Net_electricity_100-249,Northeast_Net_electricity_250-499,Northeast_Net_electricity_500-999,Northeast_Net_electricity_1000 and Over,Northeast_Residual_fuel_oil_Under 50,Northeast_Residual_fuel_oil_50-99,Northeast_Residual_fuel_oil_100-249,Northeast_Residual_fuel_oil_250-499,Northeast_Residual_fuel_oil_500-999,Northeast_Residual_fuel_oil_1000 and Over,Northeast_Diesel_Under 50,Northeast_Diesel_50-99,Northeast_Diesel_100-249,Northeast_Diesel_250-499,Northeast_Diesel_500-999,Northeast_Diesel_1000 and Over,Northeast_Natural_gas_Under 50,Northeast_Natural_gas_50-99,Northeast_Natural_gas_100-249,Northeast_Natural_gas_250-499,Northeast_Natural_gas_500-999,Northeast_Natural_gas_1000 and Over,Northeast_LPG_NGL_Under 50,Northeast_LPG_NGL_50-99,Northeast_LPG_NGL_100-249,Northeast_LPG_NGL_250-499,Northeast_LPG_NGL_500-999,Northeast_LPG_NGL_1000 and Over,Northeast_Coal_Under 50,Northeast_Coal_50-99,Northeast_Coal_100-249,Northeast_Coal_250-499,Northeast_Coal_500-999,Northeast_Coal_1000 and Over,Northeast_Coke_and_breeze_Under 50,Northeast_Coke_and_breeze_50-99,Northeast_Coke_and_breeze_100-249,Northeast_Coke_and_breeze_250-499,Northeast_Coke_and_breeze_500-999,Northeast_Coke_and_breeze_1000 and Over,Northeast_Other_Under 50,Northeast_Other_50-99,Northeast_Other_100-249,Northeast_Other_250-499,Northeast_Other_500-999,Northeast_Other_1000 and Over,Midwest_Net_electricity_Under 50,Midwest_Net_electricity_50-99,Midwest_Net_electricity_100-249,Midwest_Net_electricity_250-499,Midwest_Net_electricity_500-999,Midwest_Net_electricity_1000 and Over,Midwest_Residual_fuel_oil_Under 50,Midwest_Residual_fuel_oil_50-99,Midwest_Residual_fuel_oil_100-249,Midwest_Residual_fuel_oil_250-499,Midwest_Residual_fuel_oil_500-999,Midwest_Residual_fuel_oil_1000 and Over,Midwest_Diesel_Under 50,Midwest_Diesel_50-99,Midwest_Diesel_100-249,Midwest_Diesel_250-499,Midwest_Diesel_500-999,Midwest_Diesel_1000 and Over,Midwest_Natural_gas_Under 50,Midwest_Natural_gas_50-99,Midwest_Natural_gas_100-249,Midwest_Natural_gas_250-499,Midwest_Natural_gas_500-999,Midwest_Natural_gas_1000 and Over,Midwest_LPG_NGL_Under 50,Midwest_LPG_NGL_50-99,Midwest_LPG_NGL_100-249,Midwest_LPG_NGL_250-499,Midwest_LPG_NGL_500-999,Midwest_LPG_NGL_1000 and Over,Midwest_Coal_Under 50,Midwest_Coal_50-99,Midwest_Coal_100-249,Midwest_Coal_250-499,Midwest_Coal_500-999,Midwest_Coal_1000 and Over,Midwest_Coke_and_breeze_Under 50,Midwest_Coke_and_breeze_50-99,Midwest_Coke_and_breeze_100-249,Midwest_Coke_and_breeze_250-499,Midwest_Coke_and_breeze_500-999,Midwest_Coke_and_breeze_1000 and Over,Midwest_Other_Under 50,Midwest_Other_50-99,Midwest_Other_100-249,Midwest_Other_250-499,Midwest_Other_500-999,Midwest_Other_1000 and Over,South_Net_electricity_Under 50,South_Net_electricity_50-99,South_Net_electricity_100-249,South_Net_electricity_250-499,South_Net_electricity_500-999,South_Net_electricity_1000 and Over,South_Residual_fuel_oil_Under 50,South_Residual_fuel_oil_50-99,South_Residual_fuel_oil_100-249,South_Residual_fuel_oil_250-499,South_Residual_fuel_oil_500-999,South_Residual_fuel_oil_1000 and Over,South_Diesel_Under 50,South_Diesel_50-99,South_Diesel_100-249,South_Diesel_250-499,South_Diesel_500-999,South_Diesel_1000 and Over,South_Natural_gas_Under 50,South_Natural_gas_50-99,South_Natural_gas_100-249,South_Natural_gas_250-499,South_Natural_gas_500-999,South_Natural_gas_1000 and Over,South_LPG_NGL_Under 50,South_LPG_NGL_50-99,South_LPG_NGL_100-249,South_LPG_NGL_250-499,South_LPG_NGL_500-999,South_LPG_NGL_1000 and Over,South_Coal_Under 50,South_Coal_50-99,South_Coal_100-249,South_Coal_250-499,South_Coal_500-999,South_Coal_1000 and Over,South_Coke_and_breeze_Under 50,South_Coke_and_breeze_50-99,South_Coke_and_breeze_100-249,South_Coke_and_breeze_250-499,South_Coke_and_breeze_500-999,South_Coke_and_breeze_1000 and Over,South_Other_Under 50,South_Other_50-99,South_Other_100-249,South_Other_250-499,South_Other_500-999,South_Other_1000 and Over,West_Net_electricity_Under 50,West_Net_electricity_50-99,West_Net_electricity_100-249,West_Net_electricity_250-499,West_Net_electricity_500-999,West_Net_electricity_1000 and Over,West_Residual_fuel_oil_Under 50,West_Residual_fuel_oil_50-99,West_Residual_fuel_oil_100-249,West_Residual_fuel_oil_250-499,West_Residual_fuel_oil_500-999,West_Residual_fuel_oil_1000 and Over,West_Diesel_Under 50,West_Diesel_50-99,West_Diesel_100-249,West_Diesel_250-499,West_Diesel_500-999,West_Diesel_1000 and Over,West_Natural_gas_Under 50,West_Natural_gas_50-99,West_Natural_gas_100-249,West_Natural_gas_250-499,West_Natural_gas_500-999,West_Natural_gas_1000 and Over,West_LPG_NGL_Under 50,West_LPG_NGL_50-99,West_LPG_NGL_100-249,West_LPG_NGL_250-499,West_LPG_NGL_500-999,West_LPG_NGL_1000 and Over,West_Coal_Under 50,West_Coal_50-99,West_Coal_100-249,West_Coal_250-499,West_Coal_500-999,West_Coal_1000 and Over,West_Coke_and_breeze_Under 50,West_Coke_and_breeze_50-99,West_Coke_and_breeze_100-249,West_Coke_and_breeze_250-499,West_Coke_and_breeze_500-999,West_Coke_and_breeze_1000 and Over,West_Other_Under 50,West_Other_50-99,West_Other_100-249,West_Other_250-499,West_Other_500-999,West_Other_1000 and Over
331111,2.231848832,1.951955043,4.243264033,3.192739599,3.889085964,4.392383658,0,0,0,0,0,0,0.092419001,0.020204197,0.029843619,0.008283357,0.030402529,0.037147103,3.230346985,3.54114182,6.282507796,4.283308266,9.373111582,8.850475805,0.012885491,0.001508903,0.001443557,0.001509662,0.001744186,0,0.009917585,0.056286657,0.209830038,0.285206555,0.530902977,0.241610738,0,0,3.581695381,0.864600608,0,25.77777778,2.952358041,2.99144611,5.390069532,7.053558728,22.36219423,13.72562921,7.056545606,5.735562268,11.4264177,13.76154099,14.97984146,14.32151362,0,0,0,0,0,0,0.622222222,0.19123506,0.186046512,0.15,0.560747664,1.242236025,28.44539374,24.49409331,28.44681772,29.45822949,30.20812717,60.80657202,0,0,0,0,0,0,0.402487079,0.5631113,1.776735177,6.833637255,0.802146759,6.585737852,0.610307219,0.914020199,1.830921656,3.038845723,14.44798094,187.7777778,7.942759362,4.790573476,10.36294205,34.4988306,67.45312759,70.67280308,6.669337641,6.275530732,14.84867717,15.03427575,17.17805447,16.06045295,0.026711542,0.013355771,0.022008495,0.044270315,0.073078047,0.080472103,0.3818555,0.130930754,0.412954051,0.337040782,0.36232978,0.314688065,3.668417547,3.183164875,11.58470684,13.15206499,20.36084819,24.01425252,0.038340618,0.030202964,0.040157417,0.040837996,0.038930703,0.031661601,0.019614677,0.07697142,0.336421617,0.281342899,1.112225059,2.151042233,0,0.927017687,1.854035373,0.942343459,0.987012987,110.5102041,0.540090076,2.103398629,2.8260023,7.327885356,14.13785224,13.02786824,1.279029947,1.089048575,1.970662052,2.605544413,2.98359455,0,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,1.264014394,1.294237823,2.344444827,3.876797332,4.244049815,0,0.042725913,0.01302875,0.065685759,0.086825654,0.020618557,0,0.009307737,0.043525571,0.073732719,0.109681787,0.059007599,0,0,0,0.088235294,0,0,0,0.002891147,0.028561612,0.122853322,0.398981078,0.440793061,0
331112,1.061632988,0.928494724,0,0,0,0,0,0,0,0,0,0,0.066541681,0.014547022,0,0,0,0,0.029081772,0.031879758,0,0,0,0,0.038656473,0.004526708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012077828,0.012237734,0,0,0,0,1.533560449,0,2.483240843,0,0,0,0,0,0,0,0,0,0.155555556,0,0.046511628,0,0,0,0.124909765,0,0.124916018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042615781,0,0.127847343,0,0,0,0.433277828,0,0.565298887,0,0,0,1.200846842,1.129939983,2.673576905,0,0,0,0,0,0,0,0,0,0.095463875,0.032732688,0.103238513,0,0,0,0.049720602,0.043143636,0.157015548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024663712,0.09605364,0.129052004,0,0,0,0.248196988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,0.429591984,0.37571731,0.816754338,0.614546702,0.748581235,0,0.049702966,0.016900932,0.059700007,0.039734047,0.079078174,0,0.110902802,0.024245037,0.035812343,0.009940028,0.036483035,0,0.491510852,0.538799591,0.95590993,0.651723331,1.426158268,0,0.025770982,0.003017805,0.002887114,0.003019324,0.003488372,0,0,0,0,0,0,0,0,0,0.176676326,0.042648646,0,0,0.020129714,0.020396223,0.036750474,0.048092446,0.152469506,0,0.669014132,0.543774876,1.083311204,1.304698632,1.420202772,0,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0.056074766,0,1.813720762,1.561779948,1.813811556,1.87830068,1.926115276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443990135,0.267786958,0.579275265,1.928440703,3.770543944,0,0.877544426,0.825727728,1.953773312,1.978194177,2.260270325,2.113217494,0,0,0,0,0,0,0.047731937,0.016366344,0.051619256,0.042130098,0.045291223,0.039336008,0.24134326,0.209418742,0.762151766,0.865267434,1.339529486,1.579885034,0.038340618,0.030202964,0.040157417,0.040837996,0.038930703,0.031661601,0,0,0,0,0,0,0,0,0,0,0,0,0.003375563,0.013146241,0.017662514,0.045799283,0.088361576,0.081424177,0.073166712,0.062298857,0.11273142,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.064571787,0.066115742,0.119765244,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004656035,0.045996916,0.197848564,0,0,0
331309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020129714,0.020396223,0.036750474,0.048092446,0.152469506,0,5.218310228,4.241444031,8.449827393,10.17664933,11.07758162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251905661,0.216913882,0.251918272,0.260875094,0.267516011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.893461046,3.663562375,8.668438944,8.776788661,10.02829509,0,0,0,0,0,0,0,0.057278325,0.019639613,0.061943108,0.050556117,0.054349467,0,1.76453795,1.531127564,5.57233592,6.326247625,9.793729548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045074114,0.175542623,0.235848711,0.611560832,1.179897918,0,1.886569172,1.606346648,2.906726527,3.84317801,4.400801961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331314,1.844748957,1.613400953,3.507297085,0,0,0,0.082838276,0.028168221,0.099500012,0,0,0,0,0,0,0,0,0,0.502852113,0.551232006,0.977966867,0,0,0,0.017180655,0.00201187,0.001924743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0.033993706,0.06125079,0,0,0,0.292593591,0.237820154,0.473786578,0,0,0,0,0,0,0,0,0,0.103703704,0.03187251,0.031007752,0,0,0,2.444870777,2.105258007,2.444993167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085852097,0.051780592,0.11201149,0,0,0,0.240169368,0.225987997,0.534715381,0,0,0,0,0,0,0,0,0,0.095463875,0.032732688,0.103238513,0,0,0,0.99441203,0.862872725,3.140310966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024663712,0.09605364,0.129052004,0,0,0,0.073166712,0.062298857,0.11273142,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.258287149,0.264462967,0.479060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331315,0.428558375,0,0.814789207,0,0.746780131,0,0.082838276,0,0.099500012,0,0.131796957,0,0,0,0,0,0,0,0.86892956,0,1.689928902,0,2.521269003,0,0.017180655,0,0.001924743,0,0.002325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0,0.06125079,0,0.254115843,0,0.54194809,0.440495561,0.877557604,1.056896856,0,1.099903181,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0,0.124223602,1.65600862,1.425975328,1.65609152,1.71497299,0,3.5399829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123670131,0.074590054,0.161352793,0.537152735,0,1.100387717,0.614281098,0.57800941,1.367641318,1.384735924,1.582189227,1.479252246,0.026711542,0.013355771,0.022008495,0.044270315,0.073078047,0.080472103,0.047731937,0.016366344,0.051619256,0.042130098,0.045291223,0.039336008,1.061910342,0.921442464,3.353467771,3.807176707,5.893929739,6.951494151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375563,0.013146241,0.017662514,0.045799283,0.088361576,0.081424177,0.203713645,0,0.313871267,0,0.475203042,0,0,0,0,0,0,0,0.103756769,0,0.059719934,0,0.018726665,0,0.322522046,0,0.59820137,0,1.082898767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634117,0,0.026945509,0,0.096679464,0
331316,0.229713074,0,0.436738013,0.32861277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475801116,0,0.925357008,0.630892862,0,0,0.017180655,0,0.001924743,0.002012882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0,0.06125079,0.080154076,0,0,0.133802826,0.108754975,0.216662241,0.260939726,0.284040554,0,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0.056074766,0,0.755716984,0.650741645,0.755754815,0.782625283,0.802548032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015856791,0.00956382,0.020688402,0.068872882,0.134662284,0,0.155860328,0.146657184,0.347008927,0.351346307,0,0,0,0,0,0,0,0,0.071597906,0.024549516,0.077428885,0.063195147,0,0,0.580380595,0.503608736,1.832817275,2.080789116,0,0,0.057510927,0.045304446,0.060236126,0.061256994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010541063,0.041052518,0.055155741,0.143020034,0,0,0.182856194,0.155695555,0.281735204,0.372501001,0,0,0,0,0,0,0,0,0.062422911,0.030062555,0.035929146,0.054155658,0,0,0.685112608,0.701494109,1.270720268,2.101275701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649301,0.006414434,0.027590687,0.089604107,0,0
331409,0.71598664,0.626195517,1.36125723,1.024244503,1.247635392,0,0.049702966,0.016900932,0.059700007,0.039734047,0.079078174,0,0,0,0,0,0,0,1.590037607,1.743016677,3.092368624,2.108324975,4.613621998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176676326,0.042648646,0,0,0.015298583,0.01550113,0.02793036,0.036550259,0.115876825,0,0.526607881,0.428027035,0.852717739,1.026980671,1.117898617,1.068769673,0,0,0,0,0,0,0,0,0,0,0,0,1.126550247,0.970063101,1.126606642,1.166662554,1.196361472,2.40818107,0.095948827,0.114766641,0.109863281,0.137572608,0.109051254,0.116686114,0,0,0,0,0,0,0.002934169,0.004394328,0.008802508,0.014609835,0.069461447,0.902777778,0,0,0,0,0,0,0.556208721,0.523366054,1.238348421,1.253826952,1.432613584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829332836,0.719629955,2.618997882,2.973336384,4.603052888,0,0.046008742,0.036243557,0.0481889,0.049005595,0.046716844,0,0,0,0,0,0,0,0,0.009758081,0.019516162,0.009919405,0.01038961,0,0,0,0,0,0,0,0.511611979,0.43561943,0.788264821,1.042217765,1.19343782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777855012,0.796454045,1.442735278,2.385721435,2.611722963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235294,0,0,0,0.000361393,0.003570201,0.015356665,0.049872635,0.055099133,0
331419,0.180318639,0.15770507,0.342827697,0,0.31421245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008780753,0.009625558,0.017077159,0,0.02547806,0,0.032213727,0.003772256,0.003608892,0,0.004360465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006038914,0.006118867,0.011025142,0,0.045740852,0,1.338028264,1.087549752,2.166622409,2.609397264,2.840405544,0,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0.056074766,0,0.403049058,0.347062211,0.403069235,0.417400151,0.428025617,0,0.038379531,0.045906656,0.043945313,0.055029043,0.043620502,0,0,0,0,0,0,0,0.024474965,0.036654675,0.073424895,0.121865907,0.579402993,0,0.015856791,0.00956382,0.020688402,0.068872882,0.134662284,0,1.681185579,1.581915977,3.743007667,0,0,0,0,0,0,0,0,0,0.095463875,0.032732688,0.103238513,0,0,0,0.049720602,0.043143636,0.157015548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071751796,8.068505752,10.8403683,0,0,0,1.462849554,1.245564441,2.253881631,2.980008005,0,0,0,0,0,0,0,0,0.062422911,0.030062555,0.035929146,0.054155658,0,0,1.2981081,1.329146732,2.407680508,3.981364485,0,0,0.053407392,0.016285938,0.082107199,0.108532068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649301,0.006414434,0.027590687,0.089604107,0,0
331509,0.214795992,0.187858655,0.408377169,0.307273351,0.374290618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215035998,0.235724821,0.418210594,0.285128957,0.623944242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677435113,0.550619452,1.096947005,1.321121069,0,1.374878976,0,0,0,0,0,0,0,0,0,0,0,0,1.159206034,0.998182729,1.159264064,1.200481093,0,2.47798803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417156541,0.39252454,0.928761315,0.940370214,1.074460188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070581518,0.061245103,0.222893437,0.253049905,0.391749182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070408048,0.059949952,0.108481016,0.143430024,0.16424093,0.168297356,0,0,0,0,0,0,0,0,0,0,0,0,0.150298602,0.153892342,0.278768013,0.460973564,0.504642003,0.424993327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331511,0.19112469,0.167155946,0.363372515,0.273410706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189309406,0.207523049,0.368176492,0.251016546,0,0,0.012885491,0.001508903,0.001443557,0.001509662,0,0,0,0,0,0,0,0,0,0,0.176676326,0.042648646,0,0,0.025162142,0.025495279,0.045938093,0.060115557,0,0,1.369180491,1.112870291,2.217066122,2.670149744,2.906536403,2.77880115,0,0,0,0,0,0,0,0,0,0,0,0,1.126550247,0.970063101,1.126606642,1.166662554,1.196361472,2.40818107,0,0,0,0,0,0,0,0,0,0,0,0,0.020539185,0.030760295,0.061617556,0.102268846,0.486230128,6.319444444,0.010131071,0.006110425,0.013218038,0.04400361,0.086037153,0.090143881,0.45341171,0.426638937,1.009480171,1.022098002,0,1.091862165,0,0,0,0,0,0,0.057278325,0.019639613,0.061943108,0.050556117,0,0.04720321,0.329719574,0.286104772,1.041240415,1.182115507,0,2.158415452,0.046008742,0.036243557,0.0481889,0.049005595,0,0.037993921,0,0,0,0,0,0,0,0.029274243,0.058548485,0.029758215,0,3.489795918,0.005223492,0.020343061,0.027331736,0.070871786,0,0.125999281,0.073166712,0.062298857,0.11273142,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.258287149,0.264462967,0.479060976,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0,0,0,0,0,0,0,0,0.588235294,0,0,0,0.002328017,0.022998458,0.098924282,0,0,0
331521,0.047781172,0.041788986,0.090843129,0.068352677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189309406,0.207523049,0.368176492,0.251016546,0,0,0.012885491,0.001508903,0.001443557,0.001509662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401408479,0.326264925,0.649986723,0.782819179,0.852121663,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410671704,1.214717738,1.410742322,1.460900529,1.498089659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111241744,0.104673211,0.247669684,0.25076539,0.286522717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211744554,0.183735308,0.66868031,0.759149715,1.175247546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008780005,0.007475863,0.01352777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007748614,0.007933889,0.014371829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558724,0.00551963,0.023741828,0,0,0
331524,0.065883891,0.057621463,0.12526061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062856514,0.068904001,0.122245858,0,0,0,0.017180655,0.00201187,0.001924743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0.033993706,0.06125079,0,0,0,0.267605653,0.21750995,0.433324482,0.521879453,0.568081109,0,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0.056074766,0,0.806098116,0.694124421,0.80613847,0.834800302,0.856051234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038965082,0.036664296,0.086752232,0.087836577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232152238,0.201443494,0.73312691,0.832315646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182856194,0.155695555,0.281735204,0.372501001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144234233,0.14768297,0.267520056,0.442373832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000493468,0.00487497,0.020968922,0.068099122,0,0
332,1.673886624,1.463966282,3.182448025,2.3945547,2.916814473,3.294287743,0.041419138,0.01408411,0.049750006,0.033111706,0.065898479,0.01953125,0,0,0,0,0,0,2.307390703,2.529387015,4.487505569,3.059505904,6.695079702,6.321768432,0.429516365,0.050296751,0.048118564,0.050322061,0.058139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.898008268,4.793902791,9.550438677,11.50218351,12.52046451,11.97022034,0,0,0,0,0,0,0.051851852,0.015936255,0.015503876,0.0125,0.046728972,0.103519669,11.40632125,9.8218889,11.40689225,11.81245836,12.11315991,24.38283334,0.255863539,0.306044376,0.29296875,0.366860287,0.290803344,0.311162972,0,0,0,0,0,0,0,0,0,0,0,0,0.010131071,0.006110425,0.013218038,0.04400361,0.086037153,0.090143881,3.861195476,3.633202003,8.596602571,8.70405438,9.945189429,9.298156973,0,0,0,0,0,0,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,2.075552033,1.801001179,6.554505188,7.441299928,11.51995358,13.5870113,0.306724944,0.241623711,0.321259337,0.326703965,0.311445627,0.253292806,0,0,0,0,0,0,0,0,0,0,0,0,0.013502252,0.052584966,0.070650057,0.183197134,0.353446306,0.325696706,1.173467467,0.999165872,1.808016936,2.390500401,2.737348836,2.804955935,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,0.991818188,1.015533223,1.83958587,3.041957529,3.33012489,2.804524492,0,0,0,0,0,0,0.023269343,0.108813928,0.184331797,0.274204469,0.147518999,0,0,0,0,0,0,0,0.00170072,0.016801398,0.072268596,0.234701039,0.259296982,0.160794045
333,1.227516857,1.073575274,2.333795218,1.75600678,2.13899728,2.415811012,0,0,0,0,0,0,0.092419001,0.020204197,0.029843619,0.008283357,0.030402529,0.037147103,0.830660653,0.910579325,1.615502005,1.101422126,2.410228693,2.275836636,0.107379091,0.012574188,0.012029641,0.012580515,0.014534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475612015,2.82497843,5.627937078,6.778072428,7.378130869,7.053879841,0,0.028907589,0.080645161,0.040322581,0,0.071428571,0.414814815,0.12749004,0.124031008,0.1,0.373831776,0.82815735,6.19602636,5.335347057,6.196336533,6.416644046,6.579988097,13.24499589,0.12793177,0.153022188,0.146484375,0.183430144,0.145401672,0.155581486,0,0,0,0,0,0,0,0,0,0,0,0,0.040524282,0.024441701,0.052872153,0.176014442,0.34414861,0.360575526,1.842843295,1.734028229,4.102923954,4.154207772,4.746567682,4.437756737,0,0,0,0,0,0,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,0.868835735,0.75390747,2.743746358,3.114962761,4.82230615,5.687586124,0.153362472,0.120811856,0.160629668,0.163351983,0.155722813,0.126646403,0,0,0,0,0,0,0,0,0,0,0,0,0.003375563,0.013146241,0.017662514,0.045799283,0.088361576,0.081424177,0.391155822,0.333055291,0.602672312,0.796833467,0.912449612,0.934985312,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,0.095367133,0.097647425,0.176883257,0.292495916,0.320204316,0.269665817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566907,0.005600466,0.024089532,0.07823368,0.086432327,0.053598015
334009,1.227516857,1.073575274,2.333795218,1.75600678,2.13899728,2.415811012,0,0,0,0,0,0,0,0,0,0,0,0,0.369182513,0.404701922,0.718000891,0.489520945,1.071212752,1.011482949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474502067,1.198475698,2.387609669,2.875545879,3.130116126,2.992555084,0,0,0,0,0,0,0,0,0,0,0,0,0.985731466,0.848805214,0.985780812,1.020829735,1.046816288,2.107158436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018352181,1.899173774,4.493678616,4.549846608,5.198621747,4.860400236,0,0,0,0,0,0,0,0,0,0,0,0,0.193074608,0.167534993,0.609721413,0.692213947,1.071623589,1.263908027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564623289,1.332221162,2.410689247,3.187333868,3.649798448,3.739941246,0,0,0,0,0,0,0,0,0,0,0,0,0.534055947,0.546825582,0.990546238,1.637977131,1.793144171,1.510128573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
