ZIP,Census_Region
94550,West
94502,West
94605,West
94609,West
94703,West
94666,West
94577,West
94579,West
94610,West
94705,West
95035,West
94505,West
94566,West
94588,West
94551,West
94552,West
94536,West
94539,West
94612,West
94608,West
96120,West
95223,West
95669,West
95654,West
95629,West
95642,West
95646,West
95685,West
95640,West
95689,West
95699,West
95601,West
95666,West
95665,West
95675,West
95927,West
95958,West
95928,West
95965,West
95968,West
95940,West
95917,West
95914,West
95930,West
95978,West
95954,West
95948,West
95966,West
95916,West
95901,West
95929,West
95926,West
95938,West
95973,West
95969,West
95976,West
95941,West
95974,West
95942,West
95967,West
95255,West
95251,West
95236,West
95230,West
95232,West
95249,West
95233,West
95245,West
95226,West
95221,West
95246,West
95223,West
95247,West
95229,West
95248,West
95222,West
95228,West
95254,West
95225,West
95257,West
95224,West
95252,West
95912,West
95957,West
95939,West
95988,West
95979,West
95955,West
95950,West
95645,West
95970,West
95987,West
95932,West
94572,West
94549,West
94514,West
94802,West
94565,West
94596,West
94513,West
94526,West
94517,West
94525,West
94516,West
94570,West
94575,West
94556,West
94507,West
94524,West
94804,West
94528,West
94521,West
94523,West
94547,West
94708,West
94806,West
94707,West
94561,West
94564,West
94582,West
94548,West
94553,West
94506,West
94505,West
94519,West
94801,West
94588,West
94518,West
94569,West
94563,West
94598,West
94520,West
94530,West
94509,West
94531,West
94805,West
94803,West
94850,West
94706,West
94511,West
94820,West
94551,West
94595,West
94597,West
94568,West
94611,West
94807,West
94522,West
94583,West
95567,West
95543,West
95532,West
95531,West
95538,West
95548,West
95672,West
95709,West
95726,West
96150,West
95629,West
95636,West
95721,West
95619,West
95633,West
95613,West
95656,West
95667,West
96142,West
95634,West
95762,West
95682,West
95664,West
95666,West
95614,West
95735,West
95720,West
95635,West
95651,West
95684,West
95623,West
93606,West
93741,West
93792,West
93603,West
93707,West
93668,West
93777,West
93760,West
93717,West
93712,West
93774,West
93723,West
93702,West
93631,West
93646,West
93725,West
93630,West
93627,West
93786,West
93765,West
93724,West
93649,West
93608,West
93626,West
93618,West
93613,West
93727,West
93776,West
93656,West
93704,West
93705,West
93622,West
93764,West
93642,West
93793,West
93708,West
93641,West
93667,West
93625,West
93662,West
93654,West
93675,West
93242,West
93634,West
93761,West
93652,West
93628,West
93633,West
93790,West
93771,West
93651,West
93755,West
93640,West
93611,West
93612,West
93619,West
93602,West
93701,West
93728,West
93710,West
93716,West
93750,West
93740,West
93888,West
93620,West
93718,West
93794,West
93775,West
93709,West
93616,West
93744,West
93657,West
93711,West
93730,West
93624,West
93234,West
93714,West
93778,West
93773,West
93729,West
93737,West
93772,West
93650,West
93648,West
93703,West
93609,West
93722,West
93726,West
93779,West
93706,West
93844,West
93660,West
93664,West
93621,West
93715,West
93791,West
93720,West
93721,West
93210,West
93647,West
93605,West
95913,West
95951,West
95970,West
95943,West
95988,West
95920,West
95963,West
95939,West
95521,West
95540,West
95501,West
95570,West
95571,West
95553,West
95560,West
95549,West
95554,West
95545,West
95503,West
95589,West
95524,West
95525,West
95537,West
95569,West
95555,West
95573,West
95502,West
95563,West
95559,West
95542,West
95558,West
95551,West
95546,West
95564,West
95562,West
95519,West
95528,West
95511,West
95556,West
95536,West
95587,West
95547,West
95550,West
95565,West
95526,West
95514,West
92249,West
92257,West
92222,West
92251,West
92259,West
92227,West
92232,West
92283,West
92233,West
92231,West
92225,West
92243,West
92273,West
92250,West
92266,West
92274,West
92281,West
92384,West
93527,West
93526,West
93530,West
92328,West
93522,West
93515,West
92389,West
93545,West
93514,West
93549,West
93513,West
93516,West
93536,West
93252,West
93523,West
93524,West
93304,West
93309,West
93313,West
93280,West
93203,West
93263,West
93241,West
93555,West
93303,West
93389,West
93206,West
93306,West
93528,West
93380,West
93554,West
93249,West
93251,West
93384,West
93283,West
93307,West
93308,West
93312,West
93314,West
93386,West
93225,West
93268,West
93385,West
93287,West
93388,West
93238,West
93219,West
93226,West
93302,West
93518,West
93505,West
93250,West
93531,West
93561,West
93527,West
93301,West
93305,West
93215,West
93240,West
93390,West
93243,West
93501,West
93560,West
93311,West
93285,West
93224,West
93461,West
93222,West
93276,West
93220,West
93255,West
93205,West
93230,West
93202,West
93656,West
93266,West
93212,West
93245,West
93246,West
93631,West
93242,West
93232,West
93239,West
93204,West
95457,West
95485,West
95435,West
95451,West
95423,West
95467,West
95464,West
95426,West
95422,West
95458,West
95469,West
95493,West
95461,West
95453,West
95424,West
95443,West
96068,West
96114,West
96121,West
96117,West
96009,West
96123,West
96130,West
96056,West
96109,West
96127,West
96128,West
96136,West
96113,West
96137,West
96132,West
96119,West
90671,West
90899,West
91716,West
91329,West
90261,West
91496,West
91371,West
90073,West
90263,West
90409,West
90310,West
91334,West
91328,West
90082,West
91117,West
91116,West
90307,West
91210,West
90239,West
91768,West
91732,West
91748,West
91706,West
91723,West
91755,West
90601,West
90603,West
90637,West
90638,West
90723,West
90503,West
90277,West
90255,West
90280,West
90296,West
90303,West
90267,West
91306,West
91311,West
91203,West
91118,West
91209,West
90814,West
91010,West
91020,West
90077,West
90076,West
91352,West
91340,West
91401,West
93535,West
90017,West
90018,West
90038,West
90047,West
90048,West
91510,West
91501,West
91505,West
91617,West
91413,West
90509,West
91714,West
90833,West
91521,West
93063,West
91772,West
91407,West
90083,West
91386,West
90223,West
90834,West
91184,West
90609,West
90060,West
91747,West
90749,West
91012,West
90734,West
91309,West
91310,West
91792,West
91778,West
91702,West
91746,West
91754,West
90029,West
90037,West
91411,West
91601,West
91604,West
90405,West
90502,West
90408,West
90714,West
90305,West
90249,West
91303,West
91225,West
91104,West
91114,West
91006,West
91040,West
90212,West
90224,West
90211,West
90231,West
91345,West
91403,West
93550,West
93551,West
93510,West
93543,West
90099,West
91129,West
90084,West
90610,West
91382,West
91612,West
90822,West
93560,West
91508,West
90652,West
91308,West
90508,West
91115,West
91222,West
91341,West
93586,West
91503,West
90702,West
90081,West
91614,West
91426,West
90748,West
91023,West
90091,West
93532,West
93536,West
91803,West
91790,West
91744,West
91745,West
91715,West
91722,West
90004,West
90001,West
90013,West
90035,West
90022,West
90041,West
90021,West
90039,West
90043,West
91436,West
91504,West
91606,West
91412,West
90731,West
90712,West
90717,West
90701,West
90755,West
90304,West
91316,West
91330,West
91313,West
90853,West
91021,West
90221,West
90230,West
90064,West
91356,West
91355,West
91350,West
91342,West
91361,West
90846,West
91771,West
91523,West
91121,West
90844,West
91185,West
90090,West
90747,West
90835,West
91394,West
91610,West
91046,West
90087,West
91603,West
91522,West
91189,West
91409,West
91416,West
90050,West
91788,West
90707,West
91224,West
91801,West
91767,West
91765,West
91776,West
91791,West
91711,West
90631,West
91331,West
91204,West
91322,West
90806,West
90807,West
90813,West
90805,West
91103,West
90069,West
90220,West
90061,West
90210,West
90079,West
90068,West
90062,West
90241,West
90074,West
90240,West
91362,West
91335,West
93544,West
90002,West
90028,West
90044,West
90045,West
91602,West
90706,West
90404,West
90403,West
90510,West
90290,West
91109,West
91182,West
91756,West
91188,West
91710,West
90623,West
90095,West
91009,West
91077,West
91333,West
90607,West
90264,West
91305,West
91608,West
90711,West
91066,West
91102,West
91396,West
91724,West
91733,West
90605,West
90602,West
91107,West
91207,West
91108,West
90808,West
91030,West
90201,West
90057,West
90247,West
90059,West
90055,West
90094,West
90202,West
90209,West
91344,West
91346,West
91351,West
91384,West
91381,West
91390,West
93552,West
90007,West
90012,West
90031,West
90025,West
90016,West
90027,West
90040,West
90402,West
90716,West
90746,West
90504,West
90274,West
90278,West
90260,West
90262,West
90272,West
90266,West
91307,West
91105,West
91499,West
91896,West
91804,West
90704,West
91482,West
90895,West
93243,West
90661,West
91470,West
91125,West
90075,West
93563,West
91372,West
90662,West
91124,West
91615,West
91008,West
91609,West
90507,West
91385,West
90630,West
90030,West
91408,West
90054,West
90093,West
91769,West
90608,West
90067,West
90222,West
90242,West
90058,West
91354,West
91367,West
91387,West
91365,West
91789,West
91802,West
91741,West
90604,West
90006,West
90008,West
90014,West
90034,West
90023,West
90024,West
90042,West
91506,West
91502,West
90703,West
90732,West
90505,West
90744,West
90733,West
90275,West
90291,West
90265,West
91302,West
91304,West
91205,West
91324,West
91321,West
90815,West
91101,West
91001,West
91011,West
91025,West
91003,West
90086,West
90066,West
90213,West
90245,West
90003,West
91126,West
91786,West
91899,West
91611,West
91199,West
90506,West
91793,West
91327,West
91404,West
90651,West
90052,West
90308,West
91393,West
90406,West
91017,West
91337,West
91380,West
91395,West
91226,West
90309,West
90251,West
90831,West
90072,West
91376,West
91357,West
91392,West
91750,West
91731,West
91734,West
91007,West
90804,West
90803,West
90809,West
91024,West
90049,West
90056,West
93534,West
91766,West
91773,West
91740,West
90015,West
90011,West
90010,West
90026,West
90019,West
90020,West
90046,West
91607,West
91405,West
91423,West
90715,West
90401,West
90501,West
90254,West
90293,West
90295,West
90302,West
91301,West
91202,West
91326,West
91214,West
91325,West
91208,West
91495,West
93599,West
91123,West
91749,West
91383,West
90639,West
90306,West
90070,West
91709,West
91353,West
90051,West
90832,West
91221,West
91031,West
91043,West
90009,West
90078,West
93553,West
91507,West
91041,West
91770,West
91780,West
91775,West
90670,West
90606,West
90640,West
90650,West
90660,West
90713,West
90710,West
90745,West
90292,West
90294,West
90301,West
90248,West
90250,West
90270,West
91201,West
91106,West
91206,West
91016,West
90802,West
90801,West
90840,West
90810,West
91042,West
90063,West
90071,West
90053,West
90089,West
90065,West
90232,West
91364,West
91343,West
91402,West
93591,West
90005,West
90033,West
90032,West
90036,West
91406,West
91605,West
93610,West
93604,West
93638,West
93636,West
93669,West
93601,West
93630,West
93645,West
93644,West
93637,West
93602,West
93614,West
93653,West
93643,West
93622,West
93626,West
93639,West
93620,West
94940,West
94939,West
94973,West
94942,West
94971,West
94976,West
94941,West
94903,West
94965,West
94938,West
94937,West
94925,West
94901,West
94933,West
94970,West
94915,West
94920,West
94957,West
94963,West
94946,West
94977,West
94949,West
94945,West
94952,West
94947,West
94978,West
94956,West
94930,West
94966,West
94948,West
94979,West
94912,West
94960,West
94904,West
94924,West
94964,West
94913,West
94950,West
94914,West
94974,West
94929,West
95369,West
93601,West
95321,West
95325,West
95311,West
95306,West
93653,West
95345,West
95389,West
95318,West
93623,West
95338,West
95329,West
95463,West
95542,West
95410,West
95432,West
95460,West
95482,West
95470,West
95587,West
95494,West
95490,West
95449,West
95469,West
95415,West
95429,West
95488,West
95427,West
95585,West
95456,West
95468,West
95417,West
95481,West
95589,West
95437,West
95459,West
95445,West
95418,West
95420,West
95454,West
95428,West
95466,West
95365,West
95360,West
95344,West
95380,West
95341,West
93661,West
95324,West
95374,West
95316,West
93665,West
95333,West
95322,West
93622,West
95315,West
95340,West
95303,West
95348,West
93620,West
95312,West
95388,West
95301,West
95334,West
93635,West
95369,West
93610,West
95317,West
95343,West
96112,West
96134,West
96056,West
96015,West
96110,West
96054,West
96108,West
96006,West
96101,West
96104,West
96115,West
96116,West
96107,West
93514,West
96133,West
93512,West
93529,West
93546,West
93517,West
93541,West
93921,West
93962,West
93960,West
93901,West
93926,West
93943,West
93426,West
93925,West
95039,West
93942,West
95004,West
93930,West
93933,West
